Name,Varietal,Region,Price,Dosage,Online_Rating,Total_Ratings,sommelier_ratings
Gen del Alma JiJiJi Chenin Blanc 2020,Chenin Blanc,"Mendoza, Argentina",17 99,750 ML,3.7,19 Ratings,WW 90
Marques de Caceres Deusa Nai Albarino 2020,Albarino,"Rias Baixas, Spain",18 99,750 ML,0.0,0 Ratings,
Cecchi Vino Nobile di Montepulciano 2015,Sangiovese,"Montepulciano, Tuscany, Italy",36 99,750 ML,0.0,0 Ratings,TP 92
DeSante Cabernet Sauvignon 2013,Cabernet Sauvignon,"Oakville, Napa Valley, California",109 97,750 ML,0.0,0 Ratings,
Donini Pinot Grigio 2020,Pinot Gris/Grigio,"Veneto, Italy",7 99,750 ML,3.6,43 Ratings,
Gramona Gessami Blanco Penedes 2020,Other White Blends,"Penedes, Spain",23 99,750 ML,3.9,8 Ratings,
Grgich Hills Estate Sauvignon Blanc 2018,Sauvignon Blanc,"Napa Valley, California",31,750 ML,4.2,51 Ratings,CG 93 WW 92
Inglenook Cabernet Sauvignon (1.5 Liter Magnum) 2016,Cabernet Sauvignon,"Rutherford, Napa Valley, California",195 99,1500 ML,0.0,0 Ratings,JD 94 JS 94 RP 92 WE 91 WS 91
Chateau Pichon-Longueville Baron 2000,Bordeaux Red Blends,"Pauillac, Bordeaux, France",389 97,750 ML,0.0,0 Ratings,JD 98 RP 97 JS 95 WS 93
Josh Cellars Chardonnay 2020,Chardonnay,California,12 99,750 ML,3.9,26 Ratings,
Principessa Gavia Gavi 2020,Cortese,"Gavi, Piedmont, Italy",16 99,750 ML,4.1,16 Ratings,
Oakville Winegrowers Association Oakville Cuvee (3 Liter Bottle) 2015,Cabernet Sauvignon,"Oakville, Napa Valley, California","1,799 97",3000 ML,0.0,0 Ratings,WW 96
Bourgogne-Devaux Pommard Les Vignots 2018,Pinot Noir,"Pommard, Cote de Beaune, Cote d'Or, Burgundy, France",74 99,750 ML,0.0,0 Ratings,
Chateau Cos d'Estournel 2010,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",319 97,750 ML,4.8,11 Ratings,JS 97 WW 96 RP 95 WS 95 WE 95
Levy & McClellan Proprietary Red (1.5 Liter Magnum - OWC) 2011,Other Red Blends,"Napa Valley, California","1,199 97",1500 ML,0.0,0 Ratings,
Bodegas Ordonez – Toro Triton Tinta de Toro 2018,Tempranillo,"Toro, Spain",20,750 ML,4.0,34 Ratings,WW 90
The Third Twin Nuestra Senora Del Tercer Gemelo (Sine Qua Non) 2016,Other Red Blends,"Central Coast, California",479 97,750 ML,0.0,0 Ratings,RP 99 JD 98
Tiefenbrunner Chardonnay 2020,Chardonnay,"Trentino-Alto Adige, Italy",22 99,750 ML,0.0,0 Ratings,
Domaine de Montille Beaune Les Aigrots Premier Cru Blanc 2018,Chardonnay,"Beaune, Cote de Beaune, Cote d'Or, Burgundy, France",69 99,750 ML,0.0,0 Ratings,V 91 BH 90
Marques de Caceres Rioja Reserva 2016,Tempranillo,"Rioja, Spain",25,750 ML,3.8,23 Ratings,TP 93 WS 92 JS 92
Cornell Vineyards Courtship Cabernet Sauvignon 2018,Cabernet Sauvignon,"Sonoma County, California",84 99,750 ML,0.0,0 Ratings,V 93
Rodney Strong Chalk Hill Chardonnay 2018,Chardonnay,"Chalk Hill, Sonoma County, California",22,750 ML,3.9,46 Ratings,JS 93 TP 92 WW 90 WE 90
Hunt & Harvest Picpoul Blanc 2018,Picpoul,"Napa Valley, California",24 99,750 ML,0.0,0 Ratings,
Lioco Sonoma Chardonnay 2019,Chardonnay,"Sonoma County, California",24 99,750 ML,3.8,14 Ratings,
Martin Ray Sonoma Coast Chardonnay 2020,Chardonnay,"Sonoma Coast, Sonoma County, California",22,750 ML,0.0,0 Ratings,JS 92
Domaine de Colette Beaujolais-Lantignie Nature 2020,Gamay,"Beaujolais, Burgundy, France",22 99,750 ML,0.0,0 Ratings,
Poggio Bonelli Poggiassai 2016,Tuscan Blends,"Tuscany, Italy",40 99,750 ML,0.0,0 Ratings,JS 93
Gravel Bar Chardonnay 2019,Chardonnay,"Columbia Valley, Washington",18,750 ML,0.0,0 Ratings,
Chateau Latour 1995,Bordeaux Red Blends,"Pauillac, Bordeaux, France",899 97,750 ML,4.1,5 Ratings,RP 96 WS 94
Hampton Water Rose 2020,Rosé,"Languedoc, South of France, France",25,750 ML,4.1,387 Ratings,WE 91 WW 90
Pioneers of California Wine Trio with Tasting Video,,,69 99,750 ML,0.0,0 Ratings,
Ferrari Perle Rose 2014,Sparkling Rosé,"Trentino, Trentino-Alto Adige, Italy",85 99,750 ML,0.0,0 Ratings,RP 94 JS 91 D 91
Dashe Delta Reds Blend 2017,Other Red Blends,California,22 99,750 ML,3.4,5 Ratings,TP 91
Gaja Sori San Lorenzo 2008,Nebbiolo,"Piedmont, Italy",440,750 ML,0.0,0 Ratings,RP 95 JS 94 WS 93
Martin Codax Albarino 2020,Albarino,"Rias Baixas, Spain",17,750 ML,4.2,75 Ratings,
Sterling Vintner's Collection Pinot Noir 2019,Pinot Noir,"Central Coast, California",12,750 ML,3.6,15 Ratings,
Pride Mountain Vineyards Reserve Cabernet Sauvignon 1998,Cabernet Sauvignon,California,189 97,750 ML,0.0,0 Ratings,
Scarecrow M. Etain Cabernet Sauvignon 2019,Cabernet Sauvignon,"Rutherford, Napa Valley, California",269 97,750 ML,0.0,0 Ratings,JD 96 RP 95 V 95
Chateau Tanunda Grand Barossa Red Blend 2017,Other Red Blends,"Barossa, South Australia, Australia",18 99,750 ML,0.0,0 Ratings,WW 89
No Girls La Paciencia Vineyard Grenache 2010,Grenache,"Walla Walla Valley, Columbia Valley, Washington",127 97,750 ML,0.0,0 Ratings,RP 94
A.J. Adam Dhron Hofberg Riesling Kabinett 2020,Riesling,"Mosel, Germany",28 99,750 ML,0.0,0 Ratings,
Chateau Ste. Michelle Canoe Ridge Estate Cabernet Sauvignon 2016,Cabernet Sauvignon,"Columbia Valley, Washington",33 99,750 ML,3.9,21 Ratings,W & S 92 WS 91 JS 91 WE 90
L'Aventure Cote A Cote 2018,Rhone Red Blends,"Willow Creek District, Paso Robles, Central Coast, California",105 99,750 ML,0.0,0 Ratings,JD 98 JS 96 D 95 RP 94
Prunotto Bussia Vigna Colonnello Barolo Riserva 2013,Nebbiolo,"Barolo, Piedmont, Italy",199 99,750 ML,0.0,0 Ratings,WE 93 WS 93
Drappier Zero Dosage Brut Nature Rose,Sparkling Rosé,"Champagne, France",65,750 ML,0.0,0 Ratings,WS 91 WE 90
Milenrama Rioja Joven 2020,Tempranillo,"Rioja, Spain",10 99,750 ML,0.0,0 Ratings,V 90
Riofavara Spumante Extra Brut,Non-Vintage Sparkling Wine,"Sicily, Italy",26 99,750 ML,0.0,0 Ratings,
Camp Chardonnay 2021,Chardonnay,"Sonoma County, California",18 99,750 ML,0.0,0 Ratings,
Trefethen HaLo 2017,Cabernet Sauvignon,"Napa Valley, California",219 99,750 ML,0.0,0 Ratings,CG 95
Domaine Paul Pillot Chassagne-Montrachet Les Mazures 2018,Chardonnay,"Chassagne-Montrachet, Cote de Beaune, Cote d'Or, Burgundy, France",95,750 ML,0.0,0 Ratings,BH 91 RP 91
Averaen Eola-Amity Hills Riesling 2018,Riesling,"Eola-Amity Hills, Willamette Valley, Oregon",23 99,750 ML,3.1,5 Ratings,
PKNT Reserve Sauvignon Blanc 2021,Sauvignon Blanc,"Rapel Valley, Chile",9 99,750 ML,0.0,0 Ratings,
Treana Blanc 2019,Rhone White Blends,"Central Coast, California",25,750 ML,0.0,0 Ratings,
Hexamer Riesling Feinherb Porphyr 2019,Riesling,"Nahe, Germany",21 99,750 ML,0.0,0 Ratings,WS 92 JS 91 RP 90
Mon Frere Chardonnay 2018,Chardonnay,California,16,750 ML,4.1,111 Ratings,WW 89
Bernardus Soberanes Vineyard Chardonnay 2018,Chardonnay,"Santa Lucia Highlands, Monterey, Central Coast, California",49 99,750 ML,0.0,0 Ratings,WE 93
Matthew Fritz Sonoma County Chardonnay 2019,Chardonnay,"North Coast, California",14 99,750 ML,0.0,0 Ratings,
Chateau Haut-Bergey (Futures Pre-Sale) 2020,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",21 97,750 ML,0.0,0 Ratings,JS 94 WE 93 D 90 RP 90
Prager Wachstum Bodenstein Smaragd Riesling 2020,Riesling,"Wachau, Austria",99 99,750 ML,0.0,0 Ratings,JS 96 RP 96
Cosse et Maisonneuve La Fage 2018,Malbec,"Cahors, Southwest, France",25 99,750 ML,0.0,0 Ratings,
J.J. Prum Wehlener Sonnenuhr Riesling Spatlese 2020,Riesling,"Mosel, Germany",56 99,750 ML,0.0,0 Ratings,
Dona Paula Black Edition Red Blend 2014,Bordeaux Red Blends,"Mendoza, Argentina",18,750 ML,3.7,36 Ratings,JS 90
Hindsight Wines Bella Vetta Vineyard Cabernet Sauvignon 2015,Cabernet Sauvignon,"Howell Mountain, Napa Valley, California",80 99,750 ML,0.0,0 Ratings,WW 92
Chapel Down Brut NV,Non-Vintage Sparkling Wine,England,44 99,750 ML,4.1,11 Ratings,D 91
Alfaro Family A Estate Syrah 2019,Syrah/Shiraz,"Santa Cruz Mountains, California",21 99,750 ML,0.0,0 Ratings,
Sori della Sorba Langhe Nebbiolo 2019,Nebbiolo,"Piedmont, Italy",60 99,750 ML,0.0,0 Ratings,RP 93 JS 93
Domaine de la Pousse d'Or Volnay Clos de la Bousse d'Or Premier Cru Monopole 2018,Pinot Noir,"Volnay, Cote de Beaune, Cote d'Or, Burgundy, France",109 99,750 ML,0.0,0 Ratings,BH 93
Clelia Romano Colli di Lapio Fiano di Avellino 2020,Fiano,"Campania, Italy",26 99,750 ML,0.0,0 Ratings,
Oxford Landing Shiraz 2018,Syrah/Shiraz,"South Australia, Australia",10 99,750 ML,3.4,15 Ratings,
Dom. Vincent Delaporte Sancerre 2020,Sauvignon Blanc,"Sancerre, Loire, France",35 99,750 ML,0.0,0 Ratings,
Agharta Black Label Red 2007,Rhone Red Blends,"North Coast, California",79 97,750 ML,0.0,0 Ratings,
Clos Pegase Rose 2018,Rosé,"Napa Valley, California",29 99,750 ML,0.0,0 Ratings,
Loewen Longuicher Herrenberg Riesling Kabinett 2018,Riesling,"Mosel, Germany",27 99,750 ML,0.0,0 Ratings,RP 90
Hill Family Estate Napa Valley Merlot 2018,Merlot,"Napa Valley, California",49,750 ML,0.0,0 Ratings,
Albert Bichot Mercurey En Pierre Milley Domaine Adelie 2019,Pinot Noir,"Mercurey, Cote Chalonnaise, Burgundy, France",51 99,750 ML,0.0,0 Ratings,WW 91 WE 90
Ramsay Pinot Noir 2020,Pinot Noir,"North Coast, California",15 99,750 ML,0.0,0 Ratings,
Riedel Vinum Pinot Noir / Burgundy Glasses (Set of 2),,,69 97,0 ML,0.0,0 Ratings,
Domaine Michel Lafarge Meursault 2015,Chardonnay,"Meursault, Cote de Beaune, Cote d'Or, Burgundy, France",99 97,750 ML,0.0,0 Ratings,
Torbreck The Laird 2010,Syrah/Shiraz,"Barossa Valley, Barossa, South Australia, Australia",679 97,750 ML,0.0,0 Ratings,RP 98 WS 94 W & S 92
St. Innocent Momtazi Hill Pinot Noir 2017,Pinot Noir,"McMinnville, Willamette Valley, Oregon",42 99,750 ML,4.3,5 Ratings,JS 94 V 92
The Great American Wine Company by Rosenblum Red Blend 2016,Other Red Blends,California,16,750 ML,3.7,16 Ratings,
Riedel Margaux Decanter,,,179 97,0 ML,0.0,0 Ratings,
Dominique Piron Chenas Quartz 2019,Gamay,"Beaujolais, Burgundy, France",27 99,750 ML,0.0,0 Ratings,
The Crane Assembly G.B. Crane Vineyard El Coco 2019,Other Red Blends,"Napa Valley, California",79 99,750 ML,0.0,0 Ratings,
Cellier des Dauphins Les Dauphins Cuvee Speciale Rose 2020,Rosé,"Cotes du Rhone, Rhone, France",12 99,750 ML,4.3,76 Ratings,WW 89
Brittan Cygnus Vineyard Pinot Noir 2018,Pinot Noir,"Willamette Valley, Oregon",59 99,750 ML,0.0,0 Ratings,WE 94 V 94
Chateau Mangot (Futures Pre-Sale) 2020,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",22 97,750 ML,0.0,0 Ratings,JS 94 RP 94 D 94 JD 92
Two Hands Sexy Beast Cabernet Sauvignon 2019,Cabernet Sauvignon,"McLaren Vale, South Australia, Australia",30 99,750 ML,3.7,10 Ratings,WS 92 JS 91 RP 90
Newton Single Vineyard Yountville Cabernet Sauvignon 2016,Cabernet Sauvignon,"Yountville, Napa Valley, California",209 99,750 ML,0.0,0 Ratings,JS 96 WS 94 WE 93
Private Property by Caraccioli Pinot Noir 2019,Pinot Noir,"Santa Lucia Highlands, Monterey, Central Coast, California",29 99,750 ML,0.0,0 Ratings,WE 93
Vanderpump Wine Trio with Tasting Video,,,64 99,750 ML,0.0,0 Ratings,
Duorum Tons De Duorum White Blend 2020,Other White Blends,"Douro, Portugal",10 99,750 ML,0.0,0 Ratings,
Maison Noir Knock on Wood Chardonnay 2018,Chardonnay,"Willamette Valley, Oregon",22 99,750 ML,4.1,9 Ratings,
Domaine Claude Dugat Charmes-Chambertin Grand Cru 2018,Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",629 99,750 ML,0.0,0 Ratings,RP 96 BH 94
Paolo Scavino Barolo (375ML half-bottle) 2017,Nebbiolo,"Barolo, Piedmont, Italy",26 99,375 ML,3.7,5 Ratings,JS 94 RP 93 W & S 93 JD 92
Villa Creek James Berry Vineyard 2005,Rhone Red Blends,"Paso Robles, Central Coast, California",79 99,750 ML,0.0,0 Ratings,RP 92
Bodegas Ramon Bilbao Limited Edition Rioja 2016,Tempranillo,"Rioja, Spain",20 99,750 ML,4.5,25 Ratings,
White Double Hinged Waiter’s Corkscrew,,,12 99,0 ML,0.0,0 Ratings,
Domaine Bertagna Hautes Cotes de Nuits 2018,Pinot Noir,"Hautes Cotes de Nuits, Cote de Beaune, Cote d'Or, Burgundy, France",35 99,750 ML,0.0,0 Ratings,
Peyrassol La Croix de Peyrassol Rose 2020,Rosé,"South of France, France",16 99,750 ML,4.0,9 Ratings,
Keenan Napa Valley Cabernet Sauvignon (375ML half-bottle) 2017,Cabernet Sauvignon,"Napa Valley, California",31 99,375 ML,0.0,0 Ratings,W & S 90
Riedel Veritas Pinot Noir / Burgundy Glasses (Set of 2),,,79 97,0 ML,0.0,0 Ratings,
Setzer Ausstich Weinviertel DAC Gruner Veltliner 2017,Gruner Veltliner,Austria,18 99,750 ML,0.0,0 Ratings,WE 90
Graham's Vintage Port (1.5 Liter Magnum) 2016,Port,"Douro, Portugal",229 99,1500 ML,0.0,0 Ratings,JS 99 WS 98 WE 97 RP 95 W & S 94
Chateau Guiraud Sauternes (375ML Futures Pre-Sale) 2020,Other Dessert,"Sauternes, Bordeaux, France",24 97,375 ML,0.0,0 Ratings,WE 97 JS 95 D 94
Salvestrin Cabernet Sauvignon 2019,Cabernet Sauvignon,"Napa Valley, California",51 99,750 ML,0.0,0 Ratings,WS 93 JS 92 RP 91
Canella Blood Orange Mimosa,Non-Vintage Sparkling Wine,"Veneto, Italy",12 99,750 ML,3.9,99 Ratings,
Claudia Pearson Wine Themed Tote,,,19 99,0 ML,0.0,0 Ratings,
St. Kilda Shiraz 2019,Syrah/Shiraz,"Yarra Valley, Victoria, Australia",10 99,750 ML,0.0,0 Ratings,
Strub Niersteiner Paterberg Riesling Spatlese 2019,Riesling,"Rheinhessen, Germany",22 99,750 ML,0.0,0 Ratings,
Achaval-Ferrer Finca Altamira Malbec 2016,Malbec,"Mendoza, Argentina",130,750 ML,0.0,0 Ratings,JS 97 WS 93
Louis Pommery Carneros Chardonnay 2019,Chardonnay,"Carneros, California",32,750 ML,4.2,41 Ratings,TP 94 WS 91
Hugh Hamilton The Rascal Shiraz 2018,Syrah/Shiraz,"McLaren Vale, South Australia, Australia",28 99,750 ML,0.0,0 Ratings,
Warre's Vintage Port 2011,Port,Portugal,89 99,750 ML,4.7,20 Ratings,W & S 97 JS 96 WS 96 WE 96 RP 95
Dominio de Atauta Llanos del Almendro 2014,Tempranillo,"Ribera del Duero, Spain",219 99,750 ML,0.0,0 Ratings,RP 95
Belasco de Baquedano Llama Malbec 2019,Malbec,"Mendoza, Argentina",12 99,750 ML,4.0,40 Ratings,JS 92 WW 90
Gaja Barbaresco 2009,Nebbiolo,"Barbaresco, Piedmont, Italy",269 97,750 ML,0.0,0 Ratings,RP 93 WE 93 JS 93 WS 91
Domaine Camus-Bruchon Savigny-les-Beaune Narbantons Premier Cru 2019,Pinot Noir,"Savigny-les-Beaune, Cote de Beaune, Cote d'Or, Burgundy, France",53 99,750 ML,0.0,0 Ratings,V 92 BH 91
Maison Noir OPP Pinot Gris 2021,Pinot Gris/Grigio,Oregon,22 99,750 ML,0.0,0 Ratings,
ZD Wines Reserve Cabernet Sauvignon 2018,Cabernet Sauvignon,"Napa Valley, California",229 99,750 ML,0.0,0 Ratings,WW 94
Pride Mountain Vineyards Reserve Claret (1.5 Liter Magnum) 2005,Bordeaux Red Blends,"North Coast, California",389 97,1500 ML,0.0,0 Ratings,RP 96 WS 92
Duckhorn Napa Valley Cabernet Sauvignon (1.5 Liter Magnum) 2017,Cabernet Sauvignon,"Napa Valley, California",154 99,1500 ML,4.6,18 Ratings,W & S 94 WW 92
Domaine de Triennes Rose 2021,Rosé,"Provence, South of France, France",20,750 ML,0.0,0 Ratings,
Domaine Ferret Pouilly-Fuisse Clos des Prouges 2019,Chardonnay,"Pouilly-Fuisse, Maconnais, Burgundy, France",64 99,750 ML,0.0,0 Ratings,RP 92 V 91
Pedro Parra TRANE 2018,Cinsault,Chile,45,750 ML,0.0,0 Ratings,RP 93
Tablas Creek Cotes de Tablas Rouge 2020,Rhone Red Blends,"Adelaida District, Paso Robles, Central Coast, California",40,750 ML,0.0,0 Ratings,RP 90
Cafe de Paris Brut Brut Blanc de Blancs,Sparkling Rosé,France,14 99,750 ML,0.0,0 Ratings,
Domaine Dujac Morey Saint-Denis 2015,Pinot Noir,"Morey-St-Denis, Cote de Nuits, Cote d'Or, Burgundy, France",259 97,750 ML,0.0,0 Ratings,D 94 RP 90
Shelter Bay Homestead Pinot Noir 2018,Pinot Noir,"Marlborough, New Zealand",21 99,750 ML,3.2,23 Ratings,JS 92
Domaine de Montille Volnay Les Mitans Premier Cru 2013,Pinot Noir,"Volnay, Cote de Beaune, Cote d'Or, Burgundy, France",139 97,750 ML,0.0,0 Ratings,V 92 RP 91
Keermont Cabernet Sauvignon 2017,Cabernet Sauvignon,"Stellenbosch, South Africa",53 99,750 ML,0.0,0 Ratings,TP 95 V 90
Bodegas M. Gil Luque Leyenda Fino Sherry,Sherry,"Jerez, Spain",14 99,750 ML,0.0,0 Ratings,
Domaine Antoine Jobard St-Aubin Derriere Chez Edouard Premier Cru 2019,Chardonnay,"St-Aubin, Cote de Beaune, Cote d'Or, Burgundy, France",129 99,750 ML,0.0,0 Ratings,JM 91
Cuvee Sauvage Russian River Pinot Noir 2018,Pinot Noir,"Russian River, Sonoma County, California",50,750 ML,0.0,0 Ratings,
Ridge Paso Robles Zinfandel 2020,Zinfandel,"Paso Robles, Central Coast, California",34 99,750 ML,0.0,0 Ratings,WW 93
Remoissenet Santenay Grand Clos Rousseau Premier Cru 2019,Pinot Noir,"Santenay, Cote de Beaune, Cote d'Or, Burgundy, France",74 99,750 ML,0.0,0 Ratings,WW 93
Merryvale Profile 2017,Bordeaux Red Blends,"Napa Valley, California",209 99,750 ML,0.0,0 Ratings,JD 94 JS 93 WE 92
Francois Chidaine Touraine Rose 2020,Rosé,"Loire, France",14 99,750 ML,0.0,0 Ratings,
Lokoya Mt. Veeder Cabernet Sauvignon 2018,Cabernet Sauvignon,"Mt. Veeder, Napa Valley, California",549 99,750 ML,0.0,0 Ratings,RP 99
Longevity Wines Debra's Cuvee Rose 2020,Rosé,California,14 99,750 ML,0.0,0 Ratings,
Elderton Command Shiraz 2017,Syrah/Shiraz,"Barossa, South Australia, Australia",117,750 ML,0.0,0 Ratings,RP 95 V 94 JS 93
Pepperwood Grove Merlot,Merlot,Chile,9,750 ML,3.7,94 Ratings,
Stolpman Vineyards Love You Bunches Rose 2021,Rosé,"Ballard Canyon, Santa Barbara, Central Coast, California",18 99,750 ML,0.0,0 Ratings,
Chateau de Saint Cosme Condrieu 2019,Viognier,"Condrieu, Rhone, France",100,750 ML,0.0,0 Ratings,WE 95 JD 94 WS 94 RP 92
Bond Melbury (1.5 Liter Magnum) 2015,Bordeaux Red Blends,"Napa Valley, California","1,569 97",1500 ML,0.0,0 Ratings,JD 99 RP 97 JS 96 WS 95
Pederzana Il Grasparossa Della Tradizione Lambrusco 2019,Red Sparkling Wine,"Emilia-Romagna, Italy",22 99,750 ML,0.0,0 Ratings,
Milou Rose 2020,Rosé,"Pays d’Oc, South of France, France",10 99,750 ML,0.0,0 Ratings,
Joullian Monterey Chardonnay 2017,Chardonnay,"Monterey, Central Coast, California",25,750 ML,0.0,0 Ratings,
Licia Albarino 2020,Albarino,"Rias Baixas, Spain",17 99,750 ML,0.0,0 Ratings,
Domaine Fourrier Gevrey-Chambertin Clos Saint-Jacques (1.5 Liter - signs of past seepage) 2006,Pinot Noir,"Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",799 97,1500 ML,0.0,0 Ratings,
Forge Cellars Classique Dry Riesling 2019,Riesling,"Finger Lakes, New York, Other U.S.",17 99,750 ML,3.5,46 Ratings,WS 91
Cesari Il Bosco Amarone della Valpolicella Classico 2015,Other Red Blends,"Valpolicella, Veneto, Italy",82 99,750 ML,0.0,0 Ratings,RP 94
Joseph Drouhin Vosne-Romanee Les Petits Monts Premier Cru 2017,Pinot Noir,"Vosne-Romanee, Cote de Nuits, Cote d'Or, Burgundy, France",504 99,750 ML,0.0,0 Ratings,D 96 RP 94 BH 93 JS 93
La Lecciaia Brunello di Montalcino 2015,Sangiovese,"Montalcino, Tuscany, Italy",45,750 ML,4.4,81 Ratings,JS 94 V 92 RP 90
Domaine Serene Grand Cheval 2017,Other Red Blends,Oregon,99 99,750 ML,0.0,0 Ratings,WE 92 RP 91
Sine Qua Non The Moment 2011,Rhone White Blends,California,389 97,750 ML,0.0,0 Ratings,RP 95
Maison Chanzy Bourgogne Pinot Noir Les Fortunes 2019,Pinot Noir,"Burgundy, France",26 99,750 ML,0.0,0 Ratings,
Bond Vecina 2017,Bordeaux Red Blends,"Napa Valley, California",809 99,750 ML,0.0,0 Ratings,JS 97 RP 97 JD 96 WS 95
Dom. Taupenot-Merme Saint Romain 2018,Pinot Noir,"Cote de Beaune, Cote d'Or, Burgundy, France",46 99,750 ML,0.0,0 Ratings,
Lustau Fino del Puerto Gonzales Obregon (500ML),Sherry,"Jerez, Spain",18 99,500 ML,3.9,13 Ratings,W & S 92 WS 90
Marichal Uruguay Reserve Tannat 2018,Tannat,Uruguay,20 99,750 ML,0.0,0 Ratings,
Guido Porro Vigna Santa Caterina Barolo 2017,Nebbiolo,"Barolo, Piedmont, Italy",56 99,750 ML,0.0,0 Ratings,V 91
Chateau Figeac (1.5 Liter Magnum) 2017,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",389 99,1500 ML,0.0,0 Ratings,WS 96 RP 96 JS 95 WE 95 JD 95 D 93
Domaine Confuron-Cotetidot Pommard 2019,Pinot Noir,"Pommard, Cote de Beaune, Cote d'Or, Burgundy, France",84 99,750 ML,0.0,0 Ratings,BH 92
Gris des Bauries Serre de la Dame 2016,Rhone Red Blends,"Cotes du Rhone, Rhone, France",23 99,750 ML,0.0,0 Ratings,
Marchand-Tawse Cote de Nuits Villages 2018,Pinot Noir,"Cote de Nuits, Cote d'Or, Burgundy, France",52 99,750 ML,0.0,0 Ratings,
Domaine Girault Sancerre Le Grand Moulin 2020,Sauvignon Blanc,"Sancerre, Loire, France",28 99,750 ML,0.0,0 Ratings,
Sine Qua Non Trouver l'Arene Syrah 2015,Syrah/Shiraz,California,469 97,750 ML,0.0,0 Ratings,RP 100
Pride Mountain Vineyards Reserve Claret (1.5 Liter Magnum) 2013,Bordeaux Red Blends,"North Coast, California",499 97,1500 ML,0.0,0 Ratings,RP 98
Fritz Haag Brauneberger Juffer Riesling Trocken Grosses Gewachs 2020,Riesling,"Mosel, Germany",44 99,750 ML,0.0,0 Ratings,
Graham's Vintage Port 1994,Port,"Douro, Portugal",139 99,750 ML,4.5,17 Ratings,RP 96 WS 95
OVID 2017,Bordeaux Red Blends,"Napa Valley, California",324 99,750 ML,0.0,0 Ratings,V 96 JD 95
William Cole Albamar Sauvignon Blanc 2020,Sauvignon Blanc,"Casablanca Valley, Chile",11 99,750 ML,0.0,0 Ratings,
Domaine de l'Hortus Bergerie Pic Saint Loup Cuvee Classique 2019,Rhone Red Blends,"Pic Saint-Loup, Languedoc, South of France, France",18 99,750 ML,0.0,0 Ratings,
Champagne Telmont Blanc de Blancs 2012,Vintage Sparkling Wine,"Champagne, France",154 99,750 ML,0.0,0 Ratings,
Keenan Carneros Merlot 2018,Merlot,"Carneros, California",41 99,750 ML,0.0,0 Ratings,
Spiegelau Whiskey Snifter Premium (Set of 4),,,69 99,0 ML,0.0,0 Ratings,
Domaine De La Verde Vacqueyras Ora 2018,Rhone Red Blends,"Vacqueyras, Rhone, France",26 99,750 ML,0.0,0 Ratings,JD 92
Cave de Ribeauville Clos du Zahnacker 2013,Other White Blends,"Alsace, France",61 99,750 ML,0.0,0 Ratings,
St. Francis Old Vines Zinfandel 2019,Zinfandel,"Sonoma County, California",19 99,750 ML,0.0,0 Ratings,
Courtney Benham Oak Knoll District Chardonnay 2020,Chardonnay,"Oak Knoll District, Napa Valley, California",16 99,750 ML,0.0,0 Ratings,JS 93
Vina Tarapaca Gran Reserva Cabernet Sauvignon 2018,Cabernet Sauvignon,"Maipo Valley, Chile",18 99,750 ML,3.9,24 Ratings,JS 93 WE 91
Calcu Gran Reserva Cabernet Franc 2018,Cabernet Franc,"Colchagua Valley, Rapel Valley, Chile",20,750 ML,3.6,8 Ratings,RP 91
Bodegas Muga Seleccion Especial 2016,Tempranillo,"Rioja, Spain",50,750 ML,4.3,114 Ratings,JS 95 JD 94 WW 94 RP 94
Alain Gautheron Chablis Bougros Grand Cru 2019,Chardonnay,"Chablis, Burgundy, France",108,750 ML,0.0,0 Ratings,WE 96 JM 94
Jonata La Sangre de Jonata 2016,Syrah/Shiraz,"Santa Ynez Valley, Santa Barbara, Central Coast, California",179 99,750 ML,0.0,0 Ratings,JD 99 RP 93
